sample	chromosome	start	stop	mean	count
W50-1-1	17	43585757	43586410	-2.574	3
W50-1-1	17	43645894	44213712	-0.211	407
W50-1-1	19	2568276	3663844	-0.314	381
W50-1-1	19	35849494	35861695	-1.619	21
W50-1-1	19	4182939	5142817	-0.347	321
W50-1-1	19	5422553	5726428	-0.342	155
W50-1-1	20	1561581	1593894	0.87	45
W50-1-1	22	35923105	35923561	-2.3	4
W50-1-1	23	2703633	154964056	-0.451	86765
W50-1-1	24	19771990	21029231	0.73	589
W50-1-1	24	21035426	24516976	0.557	1383
W50-1-1	24	24516993	28468769	0.694	893
W50-1-1	24	2650439	6095225	0.294	1171
W50-1-1	24	28470991	28799678	0.466	179
W50-1-1	24	6096612	19766310	0.58	5198
W50-2-1	1	112695674	112697391	-1.585	26
W50-2-1	1	152552820	152586239	-1.099	36
W50-2-1	2	22912502	22913075	-1.895	3
W50-2-1	2	233288749	242719477	-0.283	6218
W50-2-1	2	34691069	34741027	0.293	55
W50-2-1	2	87361173	87996373	-0.371	198
W50-2-1	2	89972682	91727980	0.272	189
W50-2-1	3	192828932	192835072	-2.193	2
W50-2-1	3	192877963	192882904	-0.982	19
W50-2-1	3	68746260	68747414	-1.121	14
W50-2-1	4	10191699	10191864	-1.805	2
W50-2-1	4	10192015	10210390	-0.207	44
W50-2-1	4	10214160	10230798	-1.829	23
W50-2-1	4	115175324	115182176	0.627	23
W50-2-1	4	116166104	116176126	-0.576	23
W50-2-1	4	130502852	130503097	-1.973	4
W50-2-1	4	131847846	131848057	-1.441	3
W50-2-1	4	133824056	133824142	-2.09	4
W50-2-1	4	135780372	135780487	-1.563	4
W50-2-1	4	143184614	143185064	-2.084	2
W50-2-1	4	181553632	181553778	-2.094	3
W50-2-1	4	3265381	3265710	-1.309	3
W50-2-1	4	69360490	69536789	0.307	76
W50-2-1	5	46251306	46271109	-0.812	3
W50-2-1	5	46271931	46273503	-2.066	6
W50-2-1	5	57326028	57333534	0.856	32
W50-2-1	6	123754480	123754623	-2.253	2
W50-2-1	6	32456684	32574382	0.651	38
W50-2-1	6	67008811	67048629	-0.531	58
W50-2-1	6	67232644	67232924	-1.322	4
W50-2-1	6	67683808	67683914	-1.959	4
W50-2-1	6	69138330	69142008	-1.764	2
W50-2-1	6	71918554	71918648	-1.611	2
W50-2-1	6	73221842	73222581	-4.098	3
W50-2-1	6	78969066	79046662	0.231	123
W50-2-1	6	79424433	79424433	-2.322	2
W50-2-1	7	103472403	103472987	-1.348	2
W50-2-1	7	140613793	140614054	-1.91	2
W50-2-1	7	144378851	144378912	-2.189	2
W50-2-1	7	152624870	152624884	-1.907	2
W50-2-1	7	43259	70420439	-0.216	46061
W50-2-1	7	70420990	70426142	-2.663	3
W50-2-1	8	107538660	119430347	0.379	7370
W50-2-1	8	119431382	132209926	0.214	9202
W50-2-1	8	132214806	132215281	-1.85	2
W50-2-1	8	132218567	146298156	0.2	9794
W50-2-1	8	31255	158063	0.376	5
W50-2-1	8	88885798	107537205	0.27	11625
W50-2-1	9	11360785	11366607	-1.577	3
W50-2-1	9	17687288	17687432	-1.755	2
W50-2-1	9	43554701	44855738	0.209	137
W50-2-1	9	68186052	68188548	1.039	8
W50-2-1	10	13114340	16037303	0.356	2524
W50-2-1	10	18886244	18886412	-1.093	4
W50-2-1	10	1938831	2917096	0.351	974
W50-2-1	10	19644683	19645152	-1.299	4
W50-2-1	10	19831958	19836838	-0.768	5
W50-2-1	10	20746054	20746200	-3.357	2
W50-2-1	10	20782585	20811444	0.588	27
W50-2-1	10	287764	716936	0.326	283
W50-2-1	10	2919593	2919975	-1.441	4
W50-2-1	10	2922766	3345509	0.329	459
W50-2-1	10	3346148	3346368	-1.318	2
W50-2-1	10	3347390	6586386	0.338	2945
W50-2-1	10	720959	1935660	0.226	1029
W50-2-1	11	105901328	105901689	-2.098	3
W50-2-1	11	128341886	128342191	-0.714	6
W50-2-1	11	132436705	132440723	-1.568	2
W50-2-1	11	198510	4967651	-0.263	2592
W50-2-1	11	4968117	4976908	0.401	45
W50-2-1	11	4977012	5788093	-0.279	820
W50-2-1	11	49853416	49853623	-1.272	4
W50-2-1	11	55374033	55442319	0.31	51
W50-2-1	11	55444212	55444989	-0.593	3
W50-2-1	11	55445294	55453577	0.307	11
W50-2-1	11	5789602	5809140	-2.348	31
W50-2-1	11	5809339	46791558	-0.27	30105
W50-2-1	12	11511578	11552193	0.486	34
W50-2-1	12	130000587	130003595	-1.116	4
W50-2-1	12	1486636	1486886	-1.566	3
W50-2-1	12	8542091	8584673	0.321	26
W50-2-1	12	870970	874030	-0.747	12
W50-2-1	12	9633871	9694379	0.842	16
W50-2-1	12	9696556	9728293	0.443	10
W50-2-1	13	25029401	25029560	-2.474	5
W50-2-1	13	55692963	55693859	-0.933	14
W50-2-1	13	72477556	72480557	-1.454	4
W50-2-1	13	85437501	85437841	-1.864	4
W50-2-1	14	106893274	106918650	0.21	48
W50-2-1	14	20143510	20425510	-0.336	149
W50-2-1	14	25759914	25760150	-2.448	2
W50-2-1	14	74006852	74020980	-1.208	7
W50-2-1	14	80206852	80207193	-1.609	3
W50-2-1	15	20609620	20613052	-0.788	4
W50-2-1	15	20830375	22284955	-0.348	214
W50-2-1	15	26640920	26641128	-1.818	3
W50-2-1	15	34723433	34794923	-0.518	62
W50-2-1	15	34929955	34985414	-0.639	59
W50-2-1	15	48241022	48241194	-2.194	2
W50-2-1	15	65816943	65817525	-2.338	2
W50-2-1	15	76891742	76895345	-2.037	12
W50-2-1	16	55798223	55809225	0.744	9
W50-2-1	16	85092397	85092748	-1.539	5
W50-2-1	19	35849494	35861695	-1.368	21
W50-2-1	20	1561581	1582208	1.034	38
W50-2-1	20	41033808	41037019	-1.29	3
W50-2-1	20	44350374	44378095	-0.802	25
W50-2-1	20	50093744	50093928	-2.075	2
W50-2-1	20	62506947	62956154	-0.322	214
W50-2-1	21	33906446	33906744	-2.856	2
W50-2-1	21	44970874	44972813	-2.183	2
W50-2-1	22	35923409	35923561	-3.619	2
W50-2-1	23	2703391	52025258	-0.424	31697
W50-2-1	23	52025976	95335897	-0.386	19685
W50-2-1	23	95336063	154896445	-0.414	35363
W50-2-1	24	24305454	28423892	0.757	989
W50-2-1	24	2650439	2731887	0.492	49
W50-2-1	24	2732248	2854454	0.755	56
W50-2-1	24	28423939	28799678	0.516	198
W50-2-1	24	2856043	6101426	0.336	1072
W50-2-1	24	6107902	24304581	0.647	7049
W50-2-1	25	195	16519	0.313	455
W53-1-1	1	106019206	106022376	-1.78	17
W53-1-1	1	108734236	108734878	-2.756	2
W53-1-1	1	110227318	110242954	0.751	24
W53-1-1	1	112695674	112697391	0.507	26
W53-1-1	1	149041723	149171751	-0.435	72
W53-1-1	1	149336637	149336751	-0.851	5
W53-1-1	1	149336828	149422109	-0.222	16
W53-1-1	1	152553027	152586239	-1.184	35
W53-1-1	1	184047691	184225368	0.337	119
W53-1-1	1	184235355	184781193	0.364	378
W53-1-1	1	194451412	194455019	-1.937	2
W53-1-1	1	202622585	203660781	0.272	722
W53-1-1	1	210081614	210083985	-2.41	3
W53-1-1	1	222374835	222377005	-2.706	2
W53-1-1	1	225496699	225673293	0.304	119
W53-1-1	1	225673516	225674302	-0.331	6
W53-1-1	1	225674732	226295739	0.288	360
W53-1-1	1	229820131	229820197	-4.16	2
W53-1-1	1	32865496	39059143	-0.27	3654
W53-1-1	1	42683272	43602321	0.304	538
W53-1-1	2	106883332	106885014	-3.117	6
W53-1-1	2	106885358	106888072	-0.57	6
W53-1-1	2	240761052	240929964	0.227	104
W53-1-1	2	242958174	243089457	-0.521	112
W53-1-1	2	34699315	34737058	-1.488	47
W53-1-1	2	35975974	35987917	-1.504	8
W53-1-1	3	193363757	193399636	-0.733	21
W53-1-1	3	26434125	26439344	-2.882	5
W53-1-1	3	47491823	47492721	-2.07	2
W53-1-1	4	420664	3877791	-0.244	1491
W53-1-1	4	42764950	42767864	-2.991	2
W53-1-1	4	53027415	53180454	0.732	102
W53-1-1	4	53184010	53523832	1.145	170
W53-1-1	4	53534092	53675549	1.47	65
W53-1-1	4	53676642	53896957	1.071	152
W53-1-1	4	53898157	55077412	1.372	770
W53-1-1	4	55079544	55107619	1.095	37
W53-1-1	4	55120558	55140750	1.088	41
W53-1-1	4	55140780	55598984	1.347	550
W53-1-1	4	55599075	56607475	1.148	627
W53-1-1	4	56608379	57171521	0.73	345
W53-1-1	4	57172335	57187197	0.248	13
W53-1-1	4	5819284	9377525	-0.231	2194
W53-1-1	4	64697470	64708259	-1.272	30
W53-1-1	5	130392787	142059656	-0.208	6900
W53-1-1	5	170689034	180790321	-0.231	6422
W53-1-1	5	46251306	46273503	-1.544	9
W53-1-1	5	57326028	57333534	0.919	32
W53-1-1	5	6853061	6855921	-2.23	2
W53-1-1	6	65711400	65713792	-2.423	3
W53-1-1	7	105868278	105901731	1.774	23
W53-1-1	7	115804894	115902222	1.786	74
W53-1-1	7	116523093	116600159	1.948	34
W53-1-1	7	118319090	118320577	2.326	2
W53-1-1	7	118334078	118427520	1.774	57
W53-1-1	7	118610534	118633657	1.828	19
W53-1-1	7	121089198	121514913	1.749	284
W53-1-1	7	133785196	133790444	-1.689	25
W53-1-1	7	133795635	134237085	-0.208	359
W53-1-1	7	136037709	137500364	1.714	977
W53-1-1	7	137507310	142275145	-0.2	3103
W53-1-1	7	143904280	144050934	0.368	41
W53-1-1	7	144260333	144608783	1.736	233
W53-1-1	7	156456279	156462790	2.084	6
W53-1-1	7	156467079	156757513	-0.208	153
W53-1-1	7	156790727	156791535	1.771	2
W53-1-1	7	156797556	159054561	-0.238	1399
W53-1-1	7	3495821	3501876	-0.241	8
W53-1-1	7	3504619	3602412	0.203	76
W53-1-1	7	44748646	45498400	0.309	453
W53-1-1	7	53196936	53197203	-1.263	3
W53-1-1	7	54667926	54671516	-0.612	4
W53-1-1	7	54731723	56761501	1.687	1358
W53-1-1	7	56762114	56768815	-0.517	4
W53-1-1	7	56772167	57154425	1.281	70
W53-1-1	7	57155721	57480971	1.514	216
W53-1-1	7	57481104	57484044	2.525	3
W53-1-1	7	57487747	57527752	1.525	44
W53-1-1	7	57527767	57819780	1.775	141
W53-1-1	7	57820398	57950932	1.426	45
W53-1-1	7	57960636	57974725	-0.772	2
W53-1-1	7	57986592	61257563	1.749	16
W53-1-1	7	61288821	61836451	0.395	29
W53-1-1	7	62393418	62531532	1.599	72
W53-1-1	7	63059351	63166234	0.825	35
W53-1-1	7	65269823	65283869	1.637	7
W53-1-1	7	65326717	65579722	1.648	94
W53-1-1	7	65584901	65591260	-0.421	6
W53-1-1	7	65597222	65608838	1.49	6
W53-1-1	7	65791662	65981245	1.466	68
W53-1-1	7	66092308	67151519	1.536	523
W53-1-1	7	68207216	68299459	1.615	65
W53-1-1	7	69464930	69464942	-1.449	2
W53-1-1	7	70420990	70426142	-2.813	3
W53-1-1	7	72399460	72400582	0.766	6
W53-1-1	7	72421310	72458588	0.854	18
W53-1-1	7	72659608	75042427	-0.206	548
W53-1-1	7	75044630	75535366	1.57	214
W53-1-1	7	87630305	88448157	1.823	552
W53-1-1	7	88448387	88647441	0.542	155
W53-1-1	7	884704	885096	-1.241	3
W53-1-1	7	88647696	89519639	0.208	530
W53-1-1	7	89521809	89523211	-2.697	2
W53-1-1	7	90448469	91165648	1.737	536
W53-1-1	7	91718021	92533155	1.866	600
W53-1-1	7	92534024	92867586	1.843	162
W53-1-1	7	97637176	99252795	-0.234	801
W53-1-1	7	99259817	99722266	1.694	227
W53-1-1	8	138920608	138980901	-0.302	51
W53-1-1	8	51032025	51033423	-1.919	8
W53-1-1	9	19236489	28570652	-0.435	7174
W53-1-1	9	28571236	29091098	-0.501	400
W53-1-1	9	29094550	29094998	-3.8	2
W53-1-1	9	29097681	33305032	-0.48	3108
W53-1-1	9	33318763	33696686	1.606	220
W53-1-1	9	34723181	37064496	-0.537	1424
W53-1-1	9	37421109	37421238	-1.032	3
W53-1-1	9	37666944	37913601	0.213	148
W53-1-1	9	37747	19235270	-0.496	17949
W53-1-1	9	38536762	38626880	0.241	38
W53-1-1	9	43505853	43511856	-1.278	3
W53-1-1	9	43602727	43795576	-1.147	32
W53-1-1	10	159217	38501937	-0.613	29822
W53-1-1	10	38502333	76451881	-0.431	21994
W53-1-1	10	72760	159076	-0.436	39
W53-1-1	10	77312100	89723902	-0.435	9117
W53-1-1	10	89725858	89726275	0.739	6
W53-1-1	10	89726405	90938674	-0.419	909
W53-1-1	10	90942967	90947910	-1.613	9
W53-1-1	10	90947969	135506705	-0.442	31272
W53-1-1	13	22321654	22321690	-2.03	2
W53-1-1	13	25029389	25029575	-1.924	7
W53-1-1	14	106872063	106918109	-0.502	54
W53-1-1	14	19402243	20425510	-0.271	203
W53-1-1	15	100385846	100497819	-0.622	67
W53-1-1	15	24383031	24433948	-0.684	34
W53-1-1	15	34731286	34800595	-0.569	57
W53-1-1	15	84861412	84915126	-1.963	3
W53-1-1	16	19178515	19687639	-0.528	368
W53-1-1	16	19691344	20336591	-0.343	460
W53-1-1	16	20336998	20446656	-0.621	78
W53-1-1	16	20446923	20447681	0.399	3
W53-1-1	16	20449522	20915663	-0.51	306
W53-1-1	16	22588018	22625772	-0.724	12
W53-1-1	16	23751646	23822426	0.382	54
W53-1-1	16	23822988	25490185	-0.207	1144
W53-1-1	16	25491564	25681070	-0.476	138
W53-1-1	16	26386963	26541622	-0.558	124
W53-1-1	16	3056584	3650429	-0.37	307
W53-1-1	16	5583318	5609332	0.524	78
W53-1-1	16	5758532	5761537	-0.8	11
W53-1-1	16	9397933	9576581	-0.574	190
W53-1-1	17	2972647	3023818	0.218	37
W53-1-1	17	3327598	3371501	0.248	27
W53-1-1	17	39423015	39430532	1.117	24
W53-1-1	17	44401068	44784653	-0.255	51
W53-1-1	17	51071734	51071968	-1.155	2
W53-1-1	17	5110452	8313854	-0.334	1955
W53-1-1	17	65237392	66153864	0.242	457
W53-1-1	17	69392323	69392419	-1.816	2
W53-1-1	17	70116519	70157054	-0.644	31
W53-1-1	17	73614357	73793729	0.285	63
W53-1-1	17	77302088	78272814	0.204	537
W53-1-1	19	29436748	29437307	-0.824	7
W53-1-1	19	32861248	32907497	0.548	34
W53-1-1	19	43001723	47068688	-0.439	2172
W53-1-1	19	47068927	47368180	-0.66	117
W53-1-1	19	47368665	47793109	-0.429	150
W53-1-1	19	47793185	52603954	-0.209	2566
W53-1-1	19	52824764	56156447	-0.245	2106
W53-1-1	19	56167114	56255703	0.358	55
W53-1-1	19	57031753	57250511	-0.554	163
W53-1-1	19	57466202	57607287	-0.59	123
W53-1-1	19	57613598	57909872	-0.235	195
W53-1-1	19	57910474	58240429	-0.554	224
W53-1-1	19	58244898	59097855	-0.236	486
W53-1-1	20	1561581	1582208	1.019	38
W53-1-1	20	1585060	1597947	0.426	8
W53-1-1	21	20057678	20081875	0.285	28
W53-1-1	21	20254847	20254863	-1.327	2
W53-1-1	21	20350211	20350490	-1.503	3
W53-1-1	21	44970874	44972813	-2.8	2
W53-1-1	22	39295256	39296905	-3.322	3
W53-1-1	23	147428881	147485921	0.308	34
W53-1-1	23	147485985	154929309	-0.377	4307
W53-1-1	23	2703391	88466448	-0.359	47916
W53-1-1	23	88467862	92463817	-0.221	1694
W53-1-1	23	92464495	147428395	-0.36	32815
W53-1-1	24	10040805	14749689	1.057	479
W53-1-1	24	14749937	28470991	1.192	5573
W53-1-1	24	2650439	2915760	1.088	142
W53-1-1	24	28476040	28799678	0.961	178
W53-1-1	24	2928909	6101397	0.775	1034
W53-1-1	24	6101426	9927723	1.121	1959
W53-1-1	24	9929689	10037297	0.54	48
W53-1-1	25	9543	13740	-0.439	141
W53-1-1_D	1	106019237	106022376	-1.827	16
W53-1-1_D	1	108734236	108734878	-2.768	2
W53-1-1_D	1	110226971	110242954	0.818	25
W53-1-1_D	1	112695674	112706150	0.584	34
W53-1-1_D	1	149040066	149202594	-0.417	85
W53-1-1_D	1	152555707	152586239	-1.216	31
W53-1-1_D	1	184048111	184229311	0.414	120
W53-1-1_D	1	184235355	184781193	0.443	378
W53-1-1_D	1	194451412	194455019	-1.918	2
W53-1-1_D	1	202629922	203660838	0.397	713
W53-1-1_D	1	210081614	210083985	-2.589	3
W53-1-1_D	1	222374835	222377005	-3.331	2
W53-1-1_D	1	225499426	226420821	0.39	536
W53-1-1_D	1	229816857	229820197	-3.219	3
W53-1-1_D	1	42658407	43602321	0.399	550
W53-1-1_D	1	75252764	75253145	-0.612	3
W53-1-1_D	1	76054764	76054855	-2.277	2
W53-1-1_D	2	106883332	106884980	-3.691	5
W53-1-1_D	2	141526213	141817549	-0.351	192
W53-1-1_D	2	211173237	211173517	-2.643	2
W53-1-1_D	2	213186136	213191826	-0.787	27
W53-1-1_D	2	240761052	240931888	0.309	106
W53-1-1_D	2	242958325	242958808	-0.542	13
W53-1-1_D	2	242960025	242960045	0.294	3
W53-1-1_D	2	242972237	243048760	-0.574	83
W53-1-1_D	2	34699315	34737058	-1.461	47
W53-1-1_D	2	35977791	35987917	-1.506	7
W53-1-1_D	3	11953640	11961858	-0.654	8
W53-1-1_D	3	129763699	129806237	0.218	58
W53-1-1_D	3	192877963	192882904	0.424	19
W53-1-1_D	3	193363757	193399636	-0.918	21
W53-1-1_D	3	26434125	26439344	-2.961	5
W53-1-1_D	3	47163777	47478510	0.216	129
W53-1-1_D	3	47491823	47492721	-1.952	2
W53-1-1_D	3	47497215	47985361	0.26	203
W53-1-1_D	3	65189236	65199703	-0.576	32
W53-1-1_D	3	98934512	98949315	-0.451	43
W53-1-1_D	4	10736011	27537366	-0.311	12321
W53-1-1_D	4	12282	10733200	-0.266	6582
W53-1-1_D	4	131736702	139255319	-0.382	4342
W53-1-1_D	4	139255852	139858417	-0.306	461
W53-1-1_D	4	140295390	143182246	-0.309	1916
W53-1-1_D	4	143184614	143185064	-1.75	2
W53-1-1_D	4	143186491	154721338	-0.293	6856
W53-1-1_D	4	154726634	161880125	-0.33	4732
W53-1-1_D	4	161880142	161884909	-0.877	19
W53-1-1_D	4	161884920	172369347	-0.332	6866
W53-1-1_D	4	172374885	172377934	0.308	14
W53-1-1_D	4	172380372	172987929	-0.334	408
W53-1-1_D	4	172989149	172995980	0.392	13
W53-1-1_D	4	172996893	183518246	-0.341	7249
W53-1-1_D	4	183518714	191027924	-0.294	5191
W53-1-1_D	4	27537856	36029105	-0.371	5436
W53-1-1_D	4	36029561	42762118	-0.293	4561
W53-1-1_D	4	42764950	42767864	-2.48	2
W53-1-1_D	4	42771246	49148923	-0.326	3796
W53-1-1_D	4	52685700	53290354	-0.285	357
W53-1-1_D	4	53291572	54722974	0.268	915
W53-1-1_D	4	54725838	55008315	0.701	146
W53-1-1_D	4	55011769	55140780	0.473	121
W53-1-1_D	4	55140860	55222297	0.68	119
W53-1-1_D	4	55225121	55364759	0.269	114
W53-1-1_D	4	55366003	58177922	-0.26	1965
W53-1-1_D	4	58179718	64697734	-0.341	4026
W53-1-1_D	4	64697829	64704293	-2.287	3
W53-1-1_D	4	64705157	64707606	-0.557	16
W53-1-1_D	4	64707755	64708259	-3.134	6
W53-1-1_D	4	64716432	131736002	-0.32	41484
W53-1-1_D	5	46271931	46273503	-1.986	6
W53-1-1_D	5	57326028	57333534	0.776	32
W53-1-1_D	6	65711400	65713792	-3.074	3
W53-1-1_D	6	71726539	71729019	-0.689	6
W53-1-1_D	6	71918554	71918648	-1.312	2
W53-1-1_D	6	73228325	73228407	-1.212	3
W53-1-1_D	6	78962293	79027360	-0.425	112
W53-1-1_D	7	105868278	105901731	1.535	23
W53-1-1_D	7	107591847	108135579	0.249	435
W53-1-1_D	7	115804894	115902222	1.604	74
W53-1-1_D	7	116523093	116600159	1.796	34
W53-1-1_D	7	118334078	118427520	1.585	57
W53-1-1_D	7	118431700	118610099	-0.246	111
W53-1-1_D	7	118610534	118633657	1.657	19
W53-1-1_D	7	121089198	121514913	1.581	284
W53-1-1_D	7	121515757	126517662	-0.202	3163
W53-1-1_D	7	129102965	129171104	0.288	40
W53-1-1_D	7	133785196	133787088	-2.167	15
W53-1-1_D	7	133787147	133789998	-0.356	7
W53-1-1_D	7	133790012	133790444	-2.217	3
W53-1-1_D	7	142476037	142486346	0.294	33
W53-1-1_D	7	143904280	144050934	0.379	41
W53-1-1_D	7	144661006	147205421	-0.248	1685
W53-1-1_D	7	153147646	153147713	-2.46	2
W53-1-1_D	7	44715584	45498400	0.403	466
W53-1-1_D	7	53190369	53197203	-0.673	6
W53-1-1_D	7	54386510	54386518	-0.748	5
W53-1-1_D	7	54731723	56761501	1.489	1358
W53-1-1_D	7	56762114	56768815	-0.548	4
W53-1-1_D	7	56772167	57534528	1.354	344
W53-1-1_D	7	57536112	57589545	1.735	40
W53-1-1_D	7	57589803	57950932	1.353	135
W53-1-1_D	7	57960636	57974725	-0.512	2
W53-1-1_D	7	57986592	61257563	1.598	16
W53-1-1_D	7	61288821	61839496	0.35	31
W53-1-1_D	7	62393418	62531355	1.786	71
W53-1-1_D	7	62531532	62623545	1.299	46
W53-1-1_D	7	63059351	63166234	0.742	35
W53-1-1_D	7	65269823	65283869	1.403	7
W53-1-1_D	7	65326717	65579722	1.486	94
W53-1-1_D	7	65584901	65591260	-0.385	6
W53-1-1_D	7	65597222	65608838	1.284	6
W53-1-1_D	7	65791662	65897357	1.533	41
W53-1-1_D	7	65901556	65916919	0.319	3
W53-1-1_D	7	65919649	65981245	1.395	24
W53-1-1_D	7	66327642	66701530	1.245	139
W53-1-1_D	7	68207216	68299459	1.514	65
W53-1-1_D	7	69464930	69464942	-1.364	2
W53-1-1_D	7	70420990	70426142	-2.392	3
W53-1-1_D	7	72399460	72401629	0.729	7
W53-1-1_D	7	72421310	72458588	0.745	18
W53-1-1_D	7	75044630	75535366	1.466	214
W53-1-1_D	7	87630305	88448157	1.357	552
W53-1-1_D	7	88448387	88632405	0.417	154
W53-1-1_D	7	89521809	89523211	-3.752	2
W53-1-1_D	7	90105326	90117365	0.246	11
W53-1-1_D	7	90117559	90117992	-0.487	4
W53-1-1_D	7	91718021	92867586	1.645	764
W53-1-1_D	7	99259817	99722266	1.494	227
W53-1-1_D	8	51032025	51033423	-2.118	8
W53-1-1_D	9	18707802	28039235	-0.311	7291
W53-1-1_D	9	28039636	29091098	-0.381	829
W53-1-1_D	9	29094550	29094998	-3.023	2
W53-1-1_D	9	29097681	33305032	-0.381	3108
W53-1-1_D	9	34723181	37064496	-0.339	1424
W53-1-1_D	9	37421171	37421238	-1.232	2
W53-1-1_D	9	37663039	37918946	0.33	160
W53-1-1_D	9	37747	18705280	-0.36	17403
W53-1-1_D	9	42023108	42065267	-0.9	4
W53-1-1_D	9	43468972	43511856	-0.998	5
W53-1-1_D	9	43602727	43795576	-1.094	32
W53-1-1_D	10	107680866	111288009	-0.55	2770
W53-1-1_D	10	111288128	135506705	-0.492	17976
W53-1-1_D	10	1845696	2917096	-0.551	1100
W53-1-1_D	10	2919593	2919975	-1.952	4
W53-1-1_D	10	2922766	34954273	-0.519	25187
W53-1-1_D	10	34955317	34955387	-2.971	2
W53-1-1_D	10	34956364	37268296	-0.509	1532
W53-1-1_D	10	37268648	38551662	-0.462	769
W53-1-1_D	10	38557184	42820286	-0.282	185
W53-1-1_D	10	42826429	52804974	-0.478	5266
W53-1-1_D	10	52805840	68902530	-0.553	11966
W53-1-1_D	10	68905079	69843112	-0.479	475
W53-1-1_D	10	69846726	69846796	-2.009	2
W53-1-1_D	10	69852504	76438582	-0.467	4078
W53-1-1_D	10	72760	1845653	-0.48	1285
W53-1-1_D	10	77312100	82802569	-0.48	4115
W53-1-1_D	10	82811201	85461061	-0.568	2087
W53-1-1_D	10	85461259	89628121	-0.499	2730
W53-1-1_D	10	89628309	89632523	-0.367	20
W53-1-1_D	10	89641299	89641303	0.424	5
W53-1-1_D	10	89641304	89680637	-0.305	83
W53-1-1_D	10	89680718	89698354	-0.893	10
W53-1-1_D	10	89698372	89749456	-0.323	96
W53-1-1_D	10	89755075	90938674	-0.536	886
W53-1-1_D	10	90942967	90947910	-2.016	9
W53-1-1_D	10	90947969	107680192	-0.49	10526
W53-1-1_D	11	105901328	105901689	-1.596	3
W53-1-1_D	11	18940857	18970706	0.375	72
W53-1-1_D	11	21796279	21814265	-0.529	15
W53-1-1_D	11	22471602	22472335	-0.981	3
W53-1-1_D	11	36149159	36149642	-2.416	2
W53-1-1_D	11	4970278	4976273	0.566	28
W53-1-1_D	11	49710862	49759665	-0.517	32
W53-1-1_D	11	66196306	67170567	0.279	358
W53-1-1_D	11	99827947	99828225	-1.409	4
W53-1-1_D	12	11232919	11241533	-1.762	5
W53-1-1_D	12	124890231	125954303	0.202	743
W53-1-1_D	12	1486636	1486886	-1.461	3
W53-1-1_D	12	83845121	85803111	-0.202	1188
W53-1-1_D	12	8536613	8584673	0.293	27
W53-1-1_D	12	865737	874030	-0.714	20
W53-1-1_D	12	9633871	9728293	0.625	26
W53-1-1_D	13	25029389	25029560	-1.522	6
W53-1-1_D	13	55692494	55695068	-0.89	16
W53-1-1_D	13	72477556	72480557	-1.458	4
W53-1-1_D	14	106872063	106918109	-0.428	54
W53-1-1_D	14	20200382	20425510	-0.377	146
W53-1-1_D	14	40480088	40608928	-0.229	84
W53-1-1_D	14	40613923	40616920	-1.784	2
W53-1-1_D	14	61058143	61059153	-1.817	3
W53-1-1_D	15	100385846	100401125	-0.819	17
W53-1-1_D	15	100401440	100457031	-0.389	28
W53-1-1_D	15	100458069	100494827	-0.782	19
W53-1-1_D	15	102022334	102022756	-1.008	4
W53-1-1_D	15	102405137	102469041	0.268	13
W53-1-1_D	15	22334064	22356238	-0.418	13
W53-1-1_D	15	24384566	24442220	-0.683	35
W53-1-1_D	15	34727623	34810089	-0.549	63
W53-1-1_D	15	43485199	44389897	0.253	381
W53-1-1_D	15	53785040	53785280	-1.42	5
W53-1-1_D	15	68582021	69471975	0.255	633
W53-1-1_D	15	82089192	82089211	-2.454	2
W53-1-1_D	15	84861412	84915126	-1.728	3
W53-1-1_D	15	90644431	91527821	0.229	569
W53-1-1_D	16	19178515	19684388	-0.591	365
W53-1-1_D	16	19684392	20322439	-0.318	457
W53-1-1_D	16	20324401	20915663	-0.565	393
W53-1-1_D	16	22588051	22625772	-0.542	11
W53-1-1_D	16	24923800	25104470	-0.208	120
W53-1-1_D	16	25490185	25583113	-0.579	70
W53-1-1_D	16	25613117	25682135	-0.596	50
W53-1-1_D	16	26386963	26541622	-0.63	124
W53-1-1_D	16	3094109	3406516	-0.236	159
W53-1-1_D	16	33963581	33963970	-2.336	2
W53-1-1_D	16	34459710	34754729	0.21	172
W53-1-1_D	16	3849972	3863664	-0.423	11
W53-1-1_D	16	5756213	5761537	-0.829	15
W53-1-1_D	16	67467409	68335544	0.216	329
W53-1-1_D	16	9392381	9398894	-0.484	8
W53-1-1_D	16	9399292	9399796	-1.351	4
W53-1-1_D	16	9400682	9576581	-0.635	182
W53-1-1_D	17	36669432	36669465	-1.688	2
W53-1-1_D	17	39423015	39430532	1.226	24
W53-1-1_D	17	5112982	8313952	-0.3	1955
W53-1-1_D	17	65237190	66167088	0.353	471
W53-1-1_D	17	69392323	69392419	-1.522	2
W53-1-1_D	17	70116519	70157054	-0.705	31
W53-1-1_D	17	73590436	73821630	0.37	84
W53-1-1_D	17	77308782	78293297	0.334	542
W53-1-1_D	19	29210130	29434305	0.279	197
W53-1-1_D	19	29436748	29437307	-0.837	7
W53-1-1_D	19	29437846	31113570	0.309	1315
W53-1-1_D	19	32652149	33175650	0.298	348
W53-1-1_D	19	37910786	38141945	0.331	126
W53-1-1_D	19	38679155	39514844	0.278	402
W53-1-1_D	19	39516700	39524837	-0.596	4
W53-1-1_D	19	39525781	42999775	0.237	1840
